series_id,date,value
GVIPT51100S,11-01-2014 00:00,514.1593
GVIPT51100S,12-01-2014 00:00,510.9847
GVIPT51100S,01-01-2015 00:00,510.271
GVIPT51100S,02-01-2015 00:00,492.4383
GVIPT51100S,03-01-2015 00:00,508.6473
GVIPT51100S,04-01-2015 00:00,513.5494
GVIPT51100S,05-01-2015 00:00,528.149
GVIPT51100S,06-01-2015 00:00,510.3632
GVIPT51100S,07-01-2015 00:00,548.709
GVIPT51100S,08-01-2015 00:00,526.4984
GVIPT51100S,09-01-2015 00:00,521.6755
GVIPT51100S,10-01-2015 00:00,523.2136
GVIPT51100S,11-01-2015 00:00,517.2872
GVIPT51100S,12-01-2015 00:00,515.5109
GVIPT51100S,01-01-2016 00:00,527.5724
GVIPT51100S,02-01-2016 00:00,524.764
GVIPT51100S,03-01-2016 00:00,517.3117
GVIPT51100S,04-01-2016 00:00,523.3729
GVIPT51100S,05-01-2016 00:00,517.7884
GVIPT51100S,06-01-2016 00:00,534.4602
GVIPT51100S,07-01-2016 00:00,543.8987
GVIPT51100S,08-01-2016 00:00,536.6874
GVIPT51100S,09-01-2016 00:00,538.6654
GVIPT51100S,10-01-2016 00:00,542.9283
GVIPT51100S,11-01-2016 00:00,537.1735
GVIPT51100S,12-01-2016 00:00,536.2258
GVIPT51100S,01-01-2017 00:00,540.6153
GVIPT51100S,02-01-2017 00:00,539.0776
GVIPT51100S,03-01-2017 00:00,523.8899
GVIPT51100S,04-01-2017 00:00,538.7141
GVIPT51100S,05-01-2017 00:00,536.7057
GVIPT51100S,06-01-2017 00:00,530.871
GVIPT51100S,07-01-2017 00:00,522.9153
GVIPT51100S,08-01-2017 00:00,523.4938
GVIPT51100S,09-01-2017 00:00,527.9605
GVIPT51100S,10-01-2017 00:00,534.124
GVIPT51100S,11-01-2017 00:00,531.3385
GVIPT51100S,12-01-2017 00:00,531.3675
GVIPT51110S,02-01-2000 00:00,291.112
GVIPT51110S,03-01-2000 00:00,291.6039
GVIPT51110S,04-01-2000 00:00,295.7808
GVIPT51110S,05-01-2000 00:00,296.4921
GVIPT51110S,06-01-2000 00:00,291.3911
GVIPT51110S,07-01-2000 00:00,278.4827
GVIPT51110S,08-01-2000 00:00,282.8354
GVIPT51110S,09-01-2000 00:00,281.7301
GVIPT51110S,10-01-2000 00:00,277.4997
GVIPT51110S,11-01-2000 00:00,267.3343
GVIPT51110S,12-01-2000 00:00,261.0612
GVIPT51110S,01-01-2001 00:00,252.6923
GVIPT51110S,02-01-2001 00:00,256.3486
GVIPT51110S,03-01-2001 00:00,271.8646
GVIPT51110S,04-01-2001 00:00,272.6487
GVIPT51110S,05-01-2001 00:00,281.0131
GVIPT51110S,06-01-2001 00:00,276.2226
GVIPT51110S,07-01-2001 00:00,280.526
GVIPT51110S,08-01-2001 00:00,277.1407
GVIPT51110S,09-01-2001 00:00,271.6798
GVIPT51110S,10-01-2001 00:00,268.0599
GVIPT51110S,11-01-2001 00:00,280.1723
GVIPT51110S,12-01-2001 00:00,291.2388
GVIPT51110S,01-01-2002 00:00,290.2367
GVIPT51110S,02-01-2002 00:00,288.9165
GVIPT51110S,03-01-2002 00:00,291.7643
GVIPT51110S,04-01-2002 00:00,300.405
GVIPT51110S,05-01-2002 00:00,301.6698
GVIPT51110S,06-01-2002 00:00,307.5792
GVIPT51110S,07-01-2002 00:00,316.9599
GVIPT51110S,08-01-2002 00:00,312.6537
GVIPT51110S,09-01-2002 00:00,311.4981
GVIPT51110S,10-01-2002 00:00,307.4807
GVIPT51110S,11-01-2002 00:00,320.7917
GVIPT51110S,12-01-2002 00:00,308.513
GVIPT51110S,01-01-2003 00:00,323.2291
GVIPT51110S,02-01-2003 00:00,312.0168
GVIPT51110S,03-01-2003 00:00,312.9554
GVIPT51110S,04-01-2003 00:00,311.1617
GVIPT51110S,05-01-2003 00:00,309.0063
GVIPT51110S,06-01-2003 00:00,313.6523
GVIPT51110S,07-01-2003 00:00,328.5999
GVIPT51110S,08-01-2003 00:00,314.0451
GVIPT51110S,09-01-2003 00:00,331.3369
GVIPT51110S,10-01-2003 00:00,326.2429
GVIPT51110S,11-01-2003 00:00,329.162
GVIPT51110S,12-01-2003 00:00,327.9488
GVIPT51110S,01-01-2004 00:00,330.8725
GVIPT51110S,02-01-2004 00:00,330.7972
GVIPT51110S,03-01-2004 00:00,327.9956
GVIPT51110S,04-01-2004 00:00,325.7197
GVIPT51110S,05-01-2004 00:00,319.253
GVIPT51110S,06-01-2004 00:00,306.4603
GVIPT51110S,07-01-2004 00:00,306.3097
GVIPT51110S,08-01-2004 00:00,312.3575
GVIPT51110S,09-01-2004 00:00,309.2347
GVIPT51110S,10-01-2004 00:00,317.321
GVIPT51110S,11-01-2004 00:00,307.4292
GVIPT51110S,12-01-2004 00:00,312.8197
GVIPT51110S,01-01-2005 00:00,307.1763
GVIPT51110S,02-01-2005 00:00,320.696
GVIPT51110S,03-01-2005 00:00,307.9331
GVIPT51110S,04-01-2005 00:00,302.737
GVIPT51110S,05-01-2005 00:00,302.308
GVIPT51110S,06-01-2005 00:00,304.9399
GVIPT51110S,07-01-2005 00:00,292.2071
GVIPT51110S,08-01-2005 00:00,308.0281
GVIPT51110S,09-01-2005 00:00,316.6657
GVIPT51110S,10-01-2005 00:00,319.2437
GVIPT51110S,11-01-2005 00:00,310.1681
GVIPT51110S,12-01-2005 00:00,302.709
GVIPT51110S,01-01-2006 00:00,310.2305
GVIPT51110S,02-01-2006 00:00,298.3144
GVIPT51110S,03-01-2006 00:00,304.699
GVIPT51110S,04-01-2006 00:00,303.8748
GVIPT51110S,05-01-2006 00:00,301.116
GVIPT51110S,06-01-2006 00:00,305.623
GVIPT51110S,07-01-2006 00:00,279.2462
GVIPT51110S,08-01-2006 00:00,297.6815
GVIPT51110S,09-01-2006 00:00,287.5692
GVIPT51110S,10-01-2006 00:00,283.0944
GVIPT51110S,11-01-2006 00:00,289.3239
GVIPT51110S,12-01-2006 00:00,302.2735
GVIPT51110S,01-01-2007 00:00,288.7466
GVIPT51110S,02-01-2007 00:00,300.7963
GVIPT51110S,03-01-2007 00:00,302.5144
GVIPT51110S,04-01-2007 00:00,313.3569
GVIPT51110S,05-01-2007 00:00,309.3938
GVIPT51110S,06-01-2007 00:00,316.0408
GVIPT51110S,07-01-2007 00:00,310.881
GVIPT51110S,08-01-2007 00:00,306.393
GVIPT51110S,09-01-2007 00:00,296.1364
GVIPT51110S,10-01-2007 00:00,295.3046
GVIPT51110S,11-01-2007 00:00,297.4421
GVIPT51110S,12-01-2007 00:00,300.2455
GVIPT51110S,01-01-2008 00:00,287.0092
GVIPT51110S,02-01-2008 00:00,287.8749
GVIPT51110S,03-01-2008 00:00,272.4407
GVIPT51110S,04-01-2008 00:00,259.5113
GVIPT51110S,05-01-2008 00:00,255.9565
GVIPT51110S,06-01-2008 00:00,262.4447
GVIPT51110S,07-01-2008 00:00,256.6895
GVIPT51110S,08-01-2008 00:00,233.5507
GVIPT51110S,09-01-2008 00:00,237.5943
GVIPT51110S,10-01-2008 00:00,230.3315
GVIPT51110S,11-01-2008 00:00,221.1373
GVIPT51110S,12-01-2008 00:00,207.8936
GVIPT51110S,01-01-2009 00:00,153.7237
GVIPT51110S,02-01-2009 00:00,172.3509
GVIPT51110S,03-01-2009 00:00,179.438
GVIPT51110S,04-01-2009 00:00,181.9484
GVIPT51110S,05-01-2009 00:00,168.6863
GVIPT51110S,06-01-2009 00:00,166.3002
GVIPT51110S,07-01-2009 00:00,208.2675
GVIPT51110S,08-01-2009 00:00,215.8378
GVIPT51110S,09-01-2009 00:00,235.5002
GVIPT51110S,10-01-2009 00:00,230.0588
GVIPT51110S,11-01-2009 00:00,235.2473
GVIPT51110S,12-01-2009 00:00,233.4492
GVIPT51110S,01-01-2010 00:00,236.1446
GVIPT51110S,02-01-2010 00:00,228.5768
GVIPT51110S,03-01-2010 00:00,230.7346
GVIPT51110S,04-01-2010 00:00,229.6142
GVIPT51110S,05-01-2010 00:00,244.1323
GVIPT51110S,06-01-2010 00:00,240.655
GVIPT51110S,07-01-2010 00:00,258.2519
GVIPT51110S,08-01-2010 00:00,246.3164
GVIPT51110S,09-01-2010 00:00,247.4144
GVIPT51110S,10-01-2010 00:00,250.9278
GVIPT51110S,11-01-2010 00:00,241.8232
GVIPT51110S,12-01-2010 00:00,239.7617
GVIPT51110S,01-01-2011 00:00,245.283
GVIPT51110S,02-01-2011 00:00,255.5683
GVIPT51110S,03-01-2011 00:00,263.1534
GVIPT51110S,04-01-2011 00:00,245.1206
GVIPT51110S,05-01-2011 00:00,250.7305
GVIPT51110S,06-01-2011 00:00,250.496
GVIPT51110S,07-01-2011 00:00,260.5244
GVIPT51110S,08-01-2011 00:00,264.8173
GVIPT51110S,09-01-2011 00:00,263.7983
GVIPT51110S,10-01-2011 00:00,276.4035
GVIPT51110S,11-01-2011 00:00,268.244
GVIPT51110S,12-01-2011 00:00,271.5501
GVIPT51110S,01-01-2012 00:00,284.8752
GVIPT51110S,02-01-2012 00:00,278.6358
GVIPT51110S,03-01-2012 00:00,273.7838
GVIPT51110S,04-01-2012 00:00,275.6841
GVIPT51110S,05-01-2012 00:00,269.8534
GVIPT51110S,06-01-2012 00:00,271.8041
GVIPT51110S,07-01-2012 00:00,271.2792
GVIPT51110S,08-01-2012 00:00,263.1802
GVIPT51110S,09-01-2012 00:00,260.8143
GVIPT51110S,10-01-2012 00:00,266.8031
GVIPT51110S,11-01-2012 00:00,272.104
GVIPT51110S,12-01-2012 00:00,282.8284
GVIPT51110S,01-01-2013 00:00,277.1311
GVIPT51110S,02-01-2013 00:00,284.9071
GVIPT51110S,03-01-2013 00:00,291.8183
GVIPT51110S,04-01-2013 00:00,289.9057
GVIPT51110S,05-01-2013 00:00,294.5126
GVIPT51110S,06-01-2013 00:00,302.0533
GVIPT51110S,07-01-2013 00:00,286.4381
GVIPT51110S,08-01-2013 00:00,302.9615
GVIPT51110S,09-01-2013 00:00,309.3233
GVIPT51110S,10-01-2013 00:00,307.7093
GVIPT51110S,11-01-2013 00:00,314.3616
GVIPT51110S,12-01-2013 00:00,316.056
GVIPT51110S,01-01-2014 00:00,296.2203
GVIPT51110S,02-01-2014 00:00,318.7766
GVIPT51110S,03-01-2014 00:00,319.6887
GVIPT51110S,04-01-2014 00:00,314.2129
GVIPT51110S,05-01-2014 00:00,325.2215
GVIPT51110S,06-01-2014 00:00,328.2393
GVIPT51110S,07-01-2014 00:00,348.8503
GVIPT51110S,08-01-2014 00:00,329.4631
GVIPT51110S,09-01-2014 00:00,325.9407
GVIPT51110S,10-01-2014 00:00,321.4724
GVIPT51110S,11-01-2014 00:00,340.8247
GVIPT51110S,12-01-2014 00:00,337.5411
GVIPT51110S,01-01-2015 00:00,338.0233
GVIPT51110S,02-01-2015 00:00,320.9024
GVIPT51110S,03-01-2015 00:00,337.2877
GVIPT51110S,04-01-2015 00:00,341.4678
GVIPT51110S,05-01-2015 00:00,355.1814
GVIPT51110S,06-01-2015 00:00,337.1502
GVIPT51110S,07-01-2015 00:00,374.7082
GVIPT51110S,08-01-2015 00:00,351.8362
GVIPT51110S,09-01-2015 00:00,346.6923
GVIPT51110S,10-01-2015 00:00,348.669
GVIPT51110S,11-01-2015 00:00,343.31
GVIPT51110S,12-01-2015 00:00,339.7663
GVIPT51110S,01-01-2016 00:00,352.2498
GVIPT51110S,02-01-2016 00:00,350.2696
GVIPT51110S,03-01-2016 00:00,342.6025
GVIPT51110S,04-01-2016 00:00,348.833
GVIPT51110S,05-01-2016 00:00,342.926
GVIPT51110S,06-01-2016 00:00,359.7535
GVIPT51110S,07-01-2016 00:00,368.7206
GVIPT51110S,08-01-2016 00:00,362.1737
GVIPT51110S,09-01-2016 00:00,362.6113
GVIPT51110S,10-01-2016 00:00,365.6348
GVIPT51110S,11-01-2016 00:00,359.9633
GVIPT51110S,12-01-2016 00:00,359.1092
GVIPT51110S,01-01-2017 00:00,361.2822
GVIPT51110S,02-01-2017 00:00,360.7062
GVIPT51110S,03-01-2017 00:00,346.1956
GVIPT51110S,04-01-2017 00:00,359.7541
GVIPT51110S,05-01-2017 00:00,358.8025
GVIPT51110S,06-01-2017 00:00,351.4821
GVIPT51110S,07-01-2017 00:00,343.7036
GVIPT51110S,08-01-2017 00:00,344.9375
GVIPT51110S,09-01-2017 00:00,348.6349
GVIPT51110S,10-01-2017 00:00,355.3273
GVIPT51110S,11-01-2017 00:00,351.8603
GVIPT51110S,12-01-2017 00:00,352.8461
GVIPT51120S,02-01-2000 00:00,207.2544
GVIPT51120S,03-01-2000 00:00,204.8782
GVIPT51120S,04-01-2000 00:00,208.3196
GVIPT51120S,05-01-2000 00:00,205.8393
GVIPT51120S,06-01-2000 00:00,207.8954
GVIPT51120S,07-01-2000 00:00,208.5216
GVIPT51120S,08-01-2000 00:00,205.3792
GVIPT51120S,09-01-2000 00:00,207.4832
GVIPT51120S,10-01-2000 00:00,205.451
GVIPT51120S,11-01-2000 00:00,203.2156
GVIPT51120S,12-01-2000 00:00,201.192
GVIPT51120S,01-01-2001 00:00,198.6013
GVIPT51120S,02-01-2001 00:00,196.3268
GVIPT51120S,03-01-2001 00:00,197.3773
GVIPT51120S,04-01-2001 00:00,198.0572
GVIPT51120S,05-01-2001 00:00,197.0869
GVIPT51120S,06-01-2001 00:00,197.3552
GVIPT51120S,07-01-2001 00:00,195.6239
GVIPT51120S,08-01-2001 00:00,196.0377
GVIPT51120S,09-01-2001 00:00,195.841
GVIPT51120S,10-01-2001 00:00,194.2587
GVIPT51120S,11-01-2001 00:00,194.1217
GVIPT51120S,12-01-2001 00:00,196.9539
GVIPT51120S,01-01-2002 00:00,198.4828
GVIPT51120S,02-01-2002 00:00,200.0869
GVIPT51120S,03-01-2002 00:00,201.6045
GVIPT51120S,04-01-2002 00:00,202.0203
GVIPT51120S,05-01-2002 00:00,203.0652
GVIPT51120S,06-01-2002 00:00,203.9232
GVIPT51120S,07-01-2002 00:00,202.4813
GVIPT51120S,08-01-2002 00:00,201.7097
GVIPT51120S,09-01-2002 00:00,201.5129
GVIPT51120S,10-01-2002 00:00,201.9729
GVIPT51120S,11-01-2002 00:00,202.9956
GVIPT51120S,12-01-2002 00:00,204.0773
GVIPT51120S,01-01-2003 00:00,201.6166
GVIPT51120S,02-01-2003 00:00,202.0985
GVIPT51120S,03-01-2003 00:00,202.6744
GVIPT51120S,04-01-2003 00:00,200.5289
GVIPT51120S,05-01-2003 00:00,203.2051
GVIPT51120S,06-01-2003 00:00,204.0688
GVIPT51120S,07-01-2003 00:00,203.9052
GVIPT51120S,08-01-2003 00:00,205.9269
GVIPT51120S,09-01-2003 00:00,205.6148
GVIPT51120S,10-01-2003 00:00,206.1212
GVIPT51120S,11-01-2003 00:00,210.1175
GVIPT51120S,12-01-2003 00:00,209.9337
GVIPT51120S,01-01-2004 00:00,213.0927
GVIPT51120S,02-01-2004 00:00,212.4363
GVIPT51120S,03-01-2004 00:00,209.9067
GVIPT51120S,04-01-2004 00:00,212.2727
GVIPT51120S,05-01-2004 00:00,212.509
GVIPT51120S,06-01-2004 00:00,210.2525
GVIPT51120S,07-01-2004 00:00,213.1771
GVIPT51120S,08-01-2004 00:00,212.2621
GVIPT51120S,09-01-2004 00:00,211.9622
GVIPT51120S,10-01-2004 00:00,216.0292
GVIPT51120S,11-01-2004 00:00,215.9563
GVIPT51120S,12-01-2004 00:00,216.7328
GVIPT51120S,01-01-2005 00:00,216.5238
GVIPT51120S,02-01-2005 00:00,218.6814
GVIPT51120S,03-01-2005 00:00,218.0134
GVIPT51120S,04-01-2005 00:00,217.3547
GVIPT51120S,05-01-2005 00:00,218.0408
GVIPT51120S,06-01-2005 00:00,218.8975
GVIPT51120S,07-01-2005 00:00,218.0794
GVIPT51120S,08-01-2005 00:00,220.2066
GVIPT51120S,09-01-2005 00:00,224.0728
GVIPT51120S,10-01-2005 00:00,226.8707
GVIPT51120S,11-01-2005 00:00,225.6952
GVIPT51120S,12-01-2005 00:00,225.0193
GVIPT51120S,01-01-2006 00:00,226.2754
GVIPT51120S,02-01-2006 00:00,225.9943
GVIPT51120S,03-01-2006 00:00,225.9057
GVIPT51120S,04-01-2006 00:00,225.7812
GVIPT51120S,05-01-2006 00:00,224.2116
GVIPT51120S,06-01-2006 00:00,224.3907
GVIPT51120S,07-01-2006 00:00,224.6581
GVIPT51120S,08-01-2006 00:00,225.2194
GVIPT51120S,09-01-2006 00:00,223.5799
GVIPT51120S,10-01-2006 00:00,220.6311
GVIPT51120S,11-01-2006 00:00,219.1566
GVIPT51120S,12-01-2006 00:00,221.0158
GVIPT51120S,01-01-2007 00:00,218.0874
GVIPT51120S,02-01-2007 00:00,215.2565
GVIPT51120S,03-01-2007 00:00,215.5911
GVIPT51120S,04-01-2007 00:00,215.9886
GVIPT51120S,05-01-2007 00:00,215.9777
GVIPT51120S,06-01-2007 00:00,216.5468
GVIPT51120S,07-01-2007 00:00,216.293
GVIPT51120S,08-01-2007 00:00,216.5555
GVIPT51120S,09-01-2007 00:00,217.3621
GVIPT51120S,10-01-2007 00:00,216.2936
GVIPT51120S,11-01-2007 00:00,216.303
GVIPT51120S,12-01-2007 00:00,214.7333
GVIPT51120S,01-01-2008 00:00,213.572
GVIPT51120S,02-01-2008 00:00,209.5652
GVIPT51120S,03-01-2008 00:00,209.3861
GVIPT51120S,04-01-2008 00:00,207.5278
GVIPT51120S,05-01-2008 00:00,206.472
GVIPT51120S,06-01-2008 00:00,205.605
GVIPT51120S,07-01-2008 00:00,202.6992
GVIPT51120S,08-01-2008 00:00,199.3908
GVIPT51120S,09-01-2008 00:00,193.4382
GVIPT51120S,10-01-2008 00:00,189.14
GVIPT51120S,11-01-2008 00:00,181.5775
GVIPT51120S,12-01-2008 00:00,174.576
GVIPT51120S,01-01-2009 00:00,171.6448
GVIPT51120S,02-01-2009 00:00,166.9524
GVIPT51120S,03-01-2009 00:00,162.5878
GVIPT51120S,04-01-2009 00:00,161.6745
GVIPT51120S,05-01-2009 00:00,158.6609
GVIPT51120S,06-01-2009 00:00,157.6322
GVIPT51120S,07-01-2009 00:00,157.5894
GVIPT51120S,08-01-2009 00:00,156.7702
GVIPT51120S,09-01-2009 00:00,157.3041
GVIPT51120S,10-01-2009 00:00,156.6951
GVIPT51120S,11-01-2009 00:00,157.2664
GVIPT51120S,12-01-2009 00:00,156.3518
GVIPT51120S,01-01-2010 00:00,157.9321
GVIPT51120S,02-01-2010 00:00,158.057
GVIPT51120S,03-01-2010 00:00,160.206
GVIPT51120S,04-01-2010 00:00,162.8791
GVIPT51120S,05-01-2010 00:00,163.6394
GVIPT51120S,06-01-2010 00:00,162.1959
GVIPT51120S,07-01-2010 00:00,162.4511
GVIPT51120S,08-01-2010 00:00,161.0453
GVIPT51120S,09-01-2010 00:00,160.1832
GVIPT51120S,10-01-2010 00:00,159.6326
GVIPT51120S,11-01-2010 00:00,161.3674
GVIPT51120S,12-01-2010 00:00,161.2309
GVIPT51120S,01-01-2011 00:00,160.9547
GVIPT51120S,02-01-2011 00:00,163.0023
GVIPT51120S,03-01-2011 00:00,164.5353
GVIPT51120S,04-01-2011 00:00,161.5912
GVIPT51120S,05-01-2011 00:00,162.7031
GVIPT51120S,06-01-2011 00:00,161.0183
GVIPT51120S,07-01-2011 00:00,161.339
GVIPT51120S,08-01-2011 00:00,161.9351
GVIPT51120S,09-01-2011 00:00,163.0972
GVIPT51120S,10-01-2011 00:00,162.1806
GVIPT51120S,11-01-2011 00:00,160.8608
GVIPT51120S,12-01-2011 00:00,161.9852
GVIPT51120S,01-01-2012 00:00,163.2491
GVIPT51120S,02-01-2012 00:00,164.1195
GVIPT51120S,03-01-2012 00:00,163.2515
GVIPT51120S,04-01-2012 00:00,164.4649
GVIPT51120S,05-01-2012 00:00,165.3692
GVIPT51120S,06-01-2012 00:00,164.2349
GVIPT51120S,07-01-2012 00:00,165.3373
GVIPT51120S,08-01-2012 00:00,165.042
GVIPT51120S,09-01-2012 00:00,163.3597
GVIPT51120S,10-01-2012 00:00,163.2111
GVIPT51120S,11-01-2012 00:00,164.7471
GVIPT51120S,12-01-2012 00:00,164.8108
GVIPT51120S,01-01-2013 00:00,167.1195
GVIPT51120S,02-01-2013 00:00,169.168
GVIPT51120S,03-01-2013 00:00,168.5082
GVIPT51120S,04-01-2013 00:00,167.9869
GVIPT51120S,05-01-2013 00:00,167.5841
GVIPT51120S,06-01-2013 00:00,167.987
GVIPT51120S,07-01-2013 00:00,167.7819
GVIPT51120S,08-01-2013 00:00,168.8937
GVIPT51120S,09-01-2013 00:00,168.1308
GVIPT51120S,10-01-2013 00:00,168.9946
GVIPT51120S,11-01-2013 00:00,169.5564
GVIPT51120S,12-01-2013 00:00,168.6966
GVIPT51120S,01-01-2014 00:00,167.4031
GVIPT51120S,02-01-2014 00:00,167.5776
GVIPT51120S,03-01-2014 00:00,169.5498
GVIPT51120S,04-01-2014 00:00,169.5067
GVIPT51120S,05-01-2014 00:00,170.6882
GVIPT51120S,06-01-2014 00:00,171.6637
GVIPT51120S,07-01-2014 00:00,171.5888
GVIPT51120S,08-01-2014 00:00,170.3024
GVIPT51120S,09-01-2014 00:00,171.9004
GVIPT51120S,10-01-2014 00:00,172.3855
GVIPT51120S,11-01-2014 00:00,173.4689
GVIPT51120S,12-01-2014 00:00,173.5804
GVIPT51120S,01-01-2015 00:00,172.381
GVIPT51120S,02-01-2015 00:00,171.6896
GVIPT51120S,03-01-2015 00:00,171.486
GVIPT51120S,04-01-2015 00:00,172.2037
GVIPT51120S,05-01-2015 00:00,173.0634
GVIPT51120S,06-01-2015 00:00,173.3586
GVIPT51120S,07-01-2015 00:00,174.0409
GVIPT51120S,08-01-2015 00:00,174.781
GVIPT51120S,09-01-2015 00:00,175.1224
GVIPT51120S,10-01-2015 00:00,174.6732
GVIPT51120S,11-01-2015 00:00,174.1217
GVIPT51120S,12-01-2015 00:00,175.9188
GVIPT51120S,01-01-2016 00:00,175.4399
GVIPT51120S,02-01-2016 00:00,174.6129
GVIPT51120S,03-01-2016 00:00,174.8654
GVIPT51120S,04-01-2016 00:00,174.6646
GVIPT51120S,05-01-2016 00:00,175.0205
GVIPT51120S,06-01-2016 00:00,174.7778
GVIPT51120S,07-01-2016 00:00,175.2107
GVIPT51120S,08-01-2016 00:00,174.5754
GVIPT51120S,09-01-2016 00:00,176.1324
GVIPT51120S,10-01-2016 00:00,177.3734
GVIPT51120S,11-01-2016 00:00,177.3148
GVIPT51120S,12-01-2016 00:00,177.2258
GVIPT51120S,01-01-2017 00:00,179.4533
GVIPT51120S,02-01-2017 00:00,178.488
GVIPT51120S,03-01-2017 00:00,177.8489
GVIPT51120S,04-01-2017 00:00,179.0862
GVIPT51120S,05-01-2017 00:00,178.0257
GVIPT51120S,06-01-2017 00:00,179.5361
GVIPT51120S,07-01-2017 00:00,179.3746
GVIPT51120S,08-01-2017 00:00,178.7138
GVIPT51120S,09-01-2017 00:00,179.4801
GVIPT51120S,10-01-2017 00:00,178.9396
GVIPT51120S,11-01-2017 00:00,179.6254
GVIPT51120S,12-01-2017 00:00,178.6641
GVIPT51200S,02-01-2000 00:00,1725.3877
GVIPT51200S,03-01-2000 00:00,1718.7309
GVIPT51200S,04-01-2000 00:00,1725.3933
GVIPT51200S,05-01-2000 00:00,1732.4629
GVIPT51200S,06-01-2000 00:00,1735.9378
GVIPT51200S,07-01-2000 00:00,1731.9789
GVIPT51200S,08-01-2000 00:00,1726.5747
GVIPT51200S,09-01-2000 00:00,1748.8066
GVIPT51200S,10-01-2000 00:00,1731.0674
GVIPT51200S,11-01-2000 00:00,1755.5218
GVIPT51200S,12-01-2000 00:00,1768.1123
GVIPT51200S,01-01-2001 00:00,1761.7927
GVIPT51200S,02-01-2001 00:00,1750.2898
GVIPT51200S,03-01-2001 00:00,1736.008
GVIPT51200S,04-01-2001 00:00,1741.3583
GVIPT51200S,05-01-2001 00:00,1736.6033
GVIPT51200S,06-01-2001 00:00,1738.5802
GVIPT51200S,07-01-2001 00:00,1728.8756
GVIPT51200S,08-01-2001 00:00,1736.9088
GVIPT51200S,09-01-2001 00:00,1733.2784
GVIPT51200S,10-01-2001 00:00,1750.1377
GVIPT51200S,11-01-2001 00:00,1737.7736
GVIPT51200S,12-01-2001 00:00,1731.3349
GVIPT51200S,01-01-2002 00:00,1758.0635
GVIPT51200S,02-01-2002 00:00,1743.865
GVIPT51200S,03-01-2002 00:00,1758.7026
GVIPT51200S,04-01-2002 00:00,1754.2145
GVIPT51200S,05-01-2002 00:00,1755.9625
GVIPT51200S,06-01-2002 00:00,1769.1032
GVIPT51200S,07-01-2002 00:00,1759.1871
GVIPT51200S,08-01-2002 00:00,1754.9893
GVIPT51200S,09-01-2002 00:00,1756.4556
GVIPT51200S,10-01-2002 00:00,1755.3544
GVIPT51200S,11-01-2002 00:00,1767.1958
GVIPT51200S,12-01-2002 00:00,1757.329
GVIPT51200S,01-01-2003 00:00,1764.0553
GVIPT51200S,02-01-2003 00:00,1784.202
GVIPT51200S,03-01-2003 00:00,1778.6793
GVIPT51200S,04-01-2003 00:00,1765.6514
GVIPT51200S,05-01-2003 00:00,1760.5929
GVIPT51200S,06-01-2003 00:00,1752.3021
GVIPT51200S,07-01-2003 00:00,1760.0975
GVIPT51200S,08-01-2003 00:00,1758.2756
GVIPT51200S,09-01-2003 00:00,1763.6656
GVIPT51200S,10-01-2003 00:00,1751.241
GVIPT51200S,11-01-2003 00:00,1756.6038
GVIPT51200S,12-01-2003 00:00,1762.753
GVIPT51200S,01-01-2004 00:00,1767.0412
GVIPT51200S,02-01-2004 00:00,1781.9223
GVIPT51200S,03-01-2004 00:00,1760.4043
GVIPT51200S,04-01-2004 00:00,1774.3792
GVIPT51200S,05-01-2004 00:00,1788.6151
GVIPT51200S,06-01-2004 00:00,1773.2541
GVIPT51200S,07-01-2004 00:00,1778.3964
GVIPT51200S,08-01-2004 00:00,1783.3397
GVIPT51200S,09-01-2004 00:00,1783.0115
GVIPT51200S,10-01-2004 00:00,1803.9568
GVIPT51200S,11-01-2004 00:00,1806.0195
GVIPT51200S,12-01-2004 00:00,1824.0117
GVIPT51200S,01-01-2005 00:00,1832.4771
GVIPT51200S,02-01-2005 00:00,1834.3351
GVIPT51200S,03-01-2005 00:00,1839.0091
GVIPT51200S,04-01-2005 00:00,1842.4802
GVIPT51200S,05-01-2005 00:00,1847.7196
GVIPT51200S,06-01-2005 00:00,1867.2567
GVIPT51200S,07-01-2005 00:00,1865.2499
GVIPT51200S,08-01-2005 00:00,1856.1245
GVIPT51200S,09-01-2005 00:00,1840.6366
GVIPT51200S,10-01-2005 00:00,1830.8351
GVIPT51200S,11-01-2005 00:00,1848.3497
GVIPT51200S,12-01-2005 00:00,1869.4554
GVIPT51200S,01-01-2006 00:00,1838.2018
GVIPT51200S,02-01-2006 00:00,1840.0153
GVIPT51200S,03-01-2006 00:00,1843.0186
GVIPT51200S,04-01-2006 00:00,1845.1551
GVIPT51200S,05-01-2006 00:00,1857.3714
GVIPT51200S,06-01-2006 00:00,1876.5902
GVIPT51200S,07-01-2006 00:00,1873.5951
GVIPT51200S,08-01-2006 00:00,1883.0629
GVIPT51200S,09-01-2006 00:00,1886.3848
GVIPT51200S,10-01-2006 00:00,1885.0913
GVIPT51200S,11-01-2006 00:00,1885.6957
GVIPT51200S,12-01-2006 00:00,1880.2378
GVIPT51200S,01-01-2007 00:00,1892.9476
GVIPT51200S,02-01-2007 00:00,1920.6854
GVIPT51200S,03-01-2007 00:00,1898.5072
GVIPT51200S,04-01-2007 00:00,1901.39
GVIPT51200S,05-01-2007 00:00,1901.6098
GVIPT51200S,06-01-2007 00:00,1898.1546
GVIPT51200S,07-01-2007 00:00,1900.3221
